position_loss,velocity_loss,steering_loss,acceleration_loss,object_distance_loss,traffic_light_detected_loss,total_loss
317.8940909491645,322.24465620252823,137.68574460347494,232.23181525336372,0.14955993725193872,0.560175484418869,1010.7660427517361
57.425362989637584,74.39215003119574,20.7606564839681,59.1628545973036,0.1323255893256929,0.5273567815621694,212.40070597330728
53.596492004394534,68.77327490912543,16.525247298346624,54.819125450981986,0.1248186750544442,0.532939800951216,194.37189839680988
52.388606262207034,65.12571148342556,11.91870607799954,53.45183698866102,0.12289948148859872,0.4986589365535312,183.5064192030165
51.502899169921875,62.46801291571723,9.204588996039497,52.61717266506619,0.1190673021806611,0.5382853607336681,176.45002678765192
51.22185906304254,59.804534657796225,8.920839585198296,51.928483412000865,0.12214613540305032,0.5140413469738431,172.51190422905816
50.615778266059024,57.330506049262155,8.783953359391955,51.421459367540145,0.10752017382118437,0.47103509969181484,168.7302507188585
46.47351540459527,51.66621627807617,7.387511932187611,51.11112586127387,0.10017736587259504,0.4741264243920644,157.21267395019532
42.53532884385851,41.31449563768175,-0.0573043844766087,50.86839252048068,0.09828162690003713,0.43263457351260715,135.19182739257812
34.580881118774414,28.549482599894205,-6.997758690516154,50.578087955051,0.0836767493850655,0.3648509204387665,107.15922088623047
16.69308657646179,18.752910084194607,-11.5123136944241,48.73166122436523,0.07756372499797079,0.3114800648556815,73.05438834296332
-3.388807938165135,9.532617208692763,-14.410672420925565,38.642548116048175,0.07509019093381034,0.2628144108586841,30.7135894563463
-14.236175727844238,1.9634370187090502,-16.466629049513074,34.82337154812283,0.07295170202851295,0.2361260778374142,6.39308151503404
-22.028578270806207,-3.200954639414946,-18.52960974375407,31.772494167751738,0.06830626999338468,0.2044562793440289,-11.713886110650169
-26.036945978800457,-5.965673838059107,-19.7199281056722,29.595073954264322,0.06290898157490624,0.19211169646845924,-21.87245317035251
-30.475314076741537,-11.855342902077568,-20.946144400702583,28.124649471706814,0.05969907335109181,0.1677662710348765,-34.924686431884766
-35.44736175537109,-15.461877907647027,-23.074713219536676,26.45261132982042,0.05611746104227172,0.14632645861970053,-47.328897349039714
-36.72099702623155,-17.974661615159775,-24.736432562934027,24.89979968600803,0.05696964975860384,0.1219220025671853,-54.353399997287326
-38.18528383043077,-18.882678519354926,-24.47072550455729,23.106654993693034,0.05584169228871663,0.11759977704948849,-58.258592478434245
-40.56837895711263,-22.394834518432617,-26.4426569196913,22.18312522040473,0.0493546879125966,0.11369832638237211,-67.05969153510199
-42.50165786743164,-23.835966067843966,-26.289065466986763,20.923896068996854,0.04943029975725545,0.11534737216101752,-71.53801617092556
-43.478645409478084,-24.382918506198457,-27.109534411960176,20.339041307237412,0.049186265716950096,0.10893631709946526,-74.47393476698133
-45.39894883897569,-26.243093575371635,-28.224020555284287,18.569077067905003,0.045836411209570035,0.08943830389115545,-81.16171061197916
-47.37430140177409,-28.953308232625325,-28.87251968383789,16.67366663614909,0.05752323004934523,0.10231769217385187,-88.36662105984158
-48.04885906643338,-29.06034206814236,-29.159720018174912,17.257605255974664,0.043546469509601594,0.09589669166339768,-88.87187177870008
-49.41786668565538,-31.14786699083116,-30.08381029764811,15.014435958862304,0.03991193224986394,0.09022218328383234,-95.50497317843967
-50.173899756537544,-31.339480717976887,-30.578805711534287,14.11960637834337,0.038462777766916485,0.08995629400014878,-97.84416029188368
-50.248233286539715,-32.50967102050781,-30.768252733018663,13.226674938201905,0.03711080687741439,0.08427671947413021,-100.17809549967448
-52.30957616170247,-33.092288419935436,-30.287659030490452,12.758663643731012,0.037315306150250964,0.07764387751619022,-102.81590067545572
-51.69130833943685,-34.781692038642035,-30.679908794826932,12.234028106265598,0.03574255862169796,0.10874376412894991,-104.77439371744792
-51.35264392428928,-34.70607515970866,-30.649603610568576,11.713735813564725,0.03394352272152901,0.08289670116371578,-104.87774573432074
-54.2893916659885,-36.75945150587294,-32.11355255974664,11.320157443152533,0.03353893752727244,0.0719847035076883,-111.73671586778428
-54.704544406467015,-37.635794745551216,-31.94969122144911,9.789764181772869,0.03401261948876911,0.07101645237869686,-114.39523874918619
-54.43342810736762,-38.28212187025282,-32.258996115790474,8.815865506066217,0.03130330037739542,0.07384813436203533,-116.05352884928385
-57.584650082058374,-39.585585276285805,-32.66754438612196,7.667168996069166,0.03134674378153351,0.06506198346614837,-122.07420213487413
-56.97066014607747,-39.81827757093642,-32.53187124464247,7.744302786721123,0.030380364052123493,0.06831692308187484,-121.47780812581381
-55.90269809299045,-40.09907285902235,-32.07253731621636,8.567540878719754,0.03185362240506543,0.07854652628302575,-119.39636705186632
-58.438132222493486,-39.996421559651694,-32.62443211873372,7.604722213745117,0.029747872551282247,0.06931966361072328,-123.35519527859158
-58.11449796888564,-40.770654890272354,-32.33337821960449,5.838771979014079,0.028875652700662613,0.06932167448103428,-125.28155992296007
-58.89269366794162,-41.57503882514106,-32.87041977776421,5.408331889576382,0.028264156356453896,0.06220150316754977,-127.8393547905816
-58.01468768649631,-42.227547878689236,-32.98663618299696,4.686703513728248,0.027076349531610807,0.06024324927065108,-128.45484788682725
-57.72126507229275,-42.37118852403429,-33.089795642428925,5.3117389811409845,0.03414404839277267,0.059623529099755816,-127.77674238416884
-58.74535352918837,-43.19167251586914,-33.39033033582899,4.077930383798149,0.0277909172905816,0.05640296869807773,-131.16523081461588
-59.44866697523329,-43.34785800509982,-33.88661113315158,3.0510981917381286,0.025555680671499836,0.05843145739701059,-133.54804975721572
-60.11137373182509,-44.380804273817276,-33.38627438015408,3.274027112457487,0.024746699755390487,0.05623972457316187,-134.5234378390842
-59.15206544664171,-43.83050901624892,-33.87649137708876,1.7607146350046,0.02676680266029305,0.05857398981849352,-135.0130109998915
-60.180023956298825,-45.08478571573893,-33.417940054999455,2.1132660266425876,0.023743267936838997,0.05560771210326089,-136.4901345147027
-60.45934321085612,-45.0422604031033,-33.30807868109809,1.6664798352453443,0.026726522048314414,0.05569381821486685,-137.06078287760417
-60.51624162462023,-45.13452436659071,-33.70116636488173,1.4020997140142653,0.023970015367699993,0.0518952334092723,-137.87396816677517
-60.199840037028,-45.95173144870334,-34.01505029466417,0.9157689127657148,0.024149119440052245,0.056762637073795,-139.16994103325737
-61.54085142347548,-46.70482635498047,-34.421508365207245,0.5624928482704692,0.02138757769846254,0.04846698720422056,-142.0348368326823
-60.96438827514648,-45.37456385294596,-34.042083952162,-0.05610350163446532,0.02199272730698188,0.04939257924755414,-140.36575402153863
-60.29104987250434,-45.3299446105957,-34.200218539767796,-0.27375954339901604,0.02313265593515502,0.054946567780441706,-140.0168933444553
-60.16958813137478,-46.90161692301432,-34.33751322428385,3.9094341844320297,0.02429183117217488,0.05192180201411247,-137.4230699327257
-60.79873674180772,-46.13194113837348,-34.636841752794055,3.2092097726133133,0.027479904600315623,0.05365741588175297,-138.2771743774414
-61.84758470323351,-47.08417248196072,-33.7656564924452,0.8110790620247523,0.02182395029813051,0.0545823453201188,-141.80992804633246
-61.706183200412326,-47.97824300130208,-34.49581455654568,-0.6357577058176199,0.02131296226547824,0.05382611958516969,-144.74085998535156
-61.66553717719184,-47.67863201565213,-35.128876241048175,-1.3483575531178051,0.020852571229139964,0.04825163247684638,-145.7522989908854
