position_loss,velocity_loss,steering_loss,acceleration_loss,object_distance_loss,traffic_light_detected_loss,total_loss
-72.10077735053169,-63.98219774034288,-39.35156622992621,-15.581399620903863,0.006526255421340466,0.015712261489695973,-190.99369879828558
-71.86906602647569,-64.07459521823459,-39.288904910617404,-15.576557943556043,0.006603798539274269,0.015983207409994468,-190.78653428819445
-72.2301018608941,-64.484546746148,-38.701834530300566,-15.667365010579427,0.0065710359563430154,0.01590779380251964,-191.06136847601996
-73.04688991970487,-64.36966586642795,-39.198309665256076,-15.678907945421006,0.0064838452264666556,0.015536996018555429,-192.2717546251085
-73.88347235785591,-63.8724001566569,-39.46947962443034,-15.991117752922905,0.006443160741279523,0.016000537243154315,-193.19402669270832
-72.30508609347874,-64.37043838500976,-39.36459706624349,-15.85812127855089,0.006476007101850377,0.01574346162378788,-191.8760216606988
-72.59553968641492,-64.10785132514106,-39.02669152153863,-15.764784389071995,0.006506902786592643,0.015616060938272211,-191.47274475097657
-73.24191250271268,-64.91545740763347,-39.75243360731337,-16.306106079949274,0.006433030393802457,0.015403597160345978,-194.19407518174913
-72.91321512858073,-63.24949391682943,-39.21151326497396,-15.92714621225993,0.006173684892968999,0.014997902781599098,-191.2801964653863
-73.84265679253473,-64.52730356852213,-39.40639351738824,-15.960606087578668,0.00631324060054289,0.015307714686625534,-193.71533847384984
-73.6217549641927,-64.78141055636935,-39.26164050632053,-15.932476552327474,0.00636939176151322,0.015150525089767244,-193.57576124403212
-72.66087315877279,-64.20503590901693,-39.86269141303168,-16.151119465298123,0.0063154414037449496,0.015219476073980331,-192.85818752712674
-72.87663014729817,-63.8051267835829,-39.20986616346571,-15.857239256964789,0.0063093031032217875,0.015170848928391933,-191.72738071017795
-72.06395195855035,-65.32211295233833,-39.021513281928165,-15.847028117709689,0.006401538274561366,0.015272304457094934,-192.2329335530599
-73.11379547119141,-64.41618745591906,-39.44588962131076,-15.768295288085938,0.00615093994161321,0.015186398455666172,-192.72283155653213
-72.37003546820746,-64.72451527913411,-39.15703328450521,-16.178585158454048,0.006244492070335481,0.01504292744729254,-192.4088840060764
-73.33314938015408,-64.59002202351888,-39.13365910847982,-16.185708448621963,0.00630954173910949,0.015274170310133034,-193.22095404730902
-73.9027586195204,-64.5279908074273,-39.891622416178386,-16.19569492340088,0.006192145651827256,0.015112023117641609,-194.49676072862414
-72.85243394639757,-64.50364379882812,-39.7014778137207,-16.04240413241916,0.006328823686473899,0.015339934887985388,-193.0782928466797
-72.85973883734809,-64.66990500556098,-39.26180174085829,-15.979991086324056,0.006365480827581552,0.015365341678261757,-192.74970499674478
-73.20106608072916,-64.83263524373372,-39.281768798828125,-16.06460450490316,0.006300275762461954,0.015068533768256506,-193.35870869954428
-73.91590788099501,-64.58308300442165,-39.221681637234155,-16.192856555514865,0.006236007375021776,0.015035210094518131,-193.89225836859808
-73.53062252468533,-64.56196619669596,-39.127955203586154,-15.95944978925917,0.006245171092450619,0.015043848649495178,-193.15870564778646
-73.30414174397787,-64.94629321628146,-39.48147167629666,-16.220452902052138,0.006203705713980727,0.015043017371661133,-193.93111199273002
-73.07479248046874,-64.48319388495551,-39.142505476209855,-16.26608028411865,0.006270567420870066,0.014724814664158556,-192.94557766384548
-73.02918785942926,-65.06868336995443,-39.04360766940647,-15.964415952894424,0.0063049397172613274,0.015271643238763014,-193.08431905110677
