position_loss,velocity_loss,steering_loss,acceleration_loss,object_distance_loss,traffic_light_detected_loss,total_loss
302.9619632297092,322.40229560004343,137.33096775478788,209.94679294162327,0.14867315259244707,0.5751590742005243,973.3658582899305
56.77511850992838,75.36265936957466,21.95394558376736,58.137091403537326,0.13668708437018925,0.5522966669665442,212.9177964952257
53.43236329820421,70.03213229709202,17.459506713019476,54.506445990668404,0.1257266605893771,0.5354710823959774,196.0916490342882
52.20531726413303,67.1707652621799,12.544339561462403,53.140434943305124,0.1272465972436799,0.520997142791748,185.70910000271266
51.60061518351237,64.91757431030274,9.339021131727431,52.337102847629126,0.12146584855185615,0.5145397735966577,178.83031853569878
51.118754323323564,63.976869371202255,8.952967545721267,51.70916748046875,0.11892985039287143,0.5031435701582166,176.37983194986978
51.2132809109158,63.42348827785916,8.628631343444189,51.31359575059679,0.11739285323354932,0.4851319326294793,175.18152228461372
51.261661020914715,63.41937010023329,8.776961194144356,51.031026882595484,0.11690871036714978,0.5355717056327396,175.14150051540798
51.156146155463325,63.245836385091145,8.669643513361613,50.729847039116756,0.11470842626359727,0.5408492638005151,174.45703125
51.155723402235246,63.175569491916235,8.764160770840116,50.546685536702476,0.10801840523878734,0.5298871854941051,174.28004387749567
51.0532730102539,63.011685604519315,8.355009640587701,50.44294340345595,0.10507533682717217,0.5246559341748556,173.49264221191407
50.98633253309462,62.922955407036675,8.067780690391858,50.34482922024197,0.09284377437498835,0.5073365012804667,172.92207811143663
51.0494388156467,63.07684224446614,6.952968023882972,50.16394593980577,0.10728609181112714,0.4921113716231452,171.84259338378905
50.599124908447266,62.563564724392364,5.641290150086085,49.99749391343858,0.11788575533363554,0.4597689900133345,169.37912936740452
45.926092868381076,62.10708134969075,3.029377817776468,49.546160295274525,0.12838335600164202,0.49777818189726936,161.23487413194445
41.81933203803168,57.850925021701386,-2.8829517828093634,46.64781299167209,0.10393502828147676,0.44808209472232396,143.98713616265192
36.88017777336968,50.38674630059136,-7.676249568329917,38.95452507866754,0.08998604102267159,0.3975158850351969,119.03270043267145
30.39530398050944,39.407223807440865,-12.197219202253553,35.76437199910482,0.07540180749363369,0.359810996055603,93.80489366319445
19.968376922607423,29.245671971639,-14.545581902398004,33.471939129299585,0.07226297871934043,0.3145260857211219,68.5271948920356
5.060549202768339,21.50157419840495,-17.288592211405437,32.38431773715549,0.07152162773741616,0.28907494478755524,42.018445248074
-9.109101674291823,12.75861726337009,-20.756307390001083,30.186140526665582,0.0680843142999543,0.2577863981326421,13.405219479401906
-19.030933062235516,4.557531690597534,-22.759635331895616,28.452403089735242,0.061201571259233686,0.21451581021149954,-8.504916345410876
-24.550062306722005,-2.25111805068122,-23.50973349677192,27.363707648383247,0.059812296347485645,0.19605080087979634,-22.69134341345893
-28.564895502726237,-7.481789965099758,-24.534831492106118,25.545529047648113,0.0605364097489251,0.17631102783812416,-34.79914037916395
-31.499975289238822,-10.419960991541545,-25.60159526401096,25.36559884813097,0.05762987608710925,0.16042498681280348,-41.937877061631944
-35.84607196384006,-14.654612392849392,-26.74868481953939,23.196964560614692,0.052530124535163245,0.1340802588396602,-53.8657943725586
-38.13626433478461,-18.232735379536948,-27.606786515977646,21.89812723795573,0.05055852813853158,0.13785525229242113,-61.889246029324
-39.70491939120822,-20.356578742133248,-26.607117970784504,20.78024033440484,0.05892900269892481,0.1359258759352896,-65.69352077907986
